fixtureId,ballDateTime,venue,venueCity,isFloodLit,inningNumber,battingTeam,bowlingTeam,battingPlayer,nonStrikeBattingPlayer,bowlerPlayer,dismissalPlayer,battingPlayerHand,nonStrikeBattingPlayerHand,overNumber,ballNumber,isPowerPlay,runs,runsScored,runsConceded,extras,isWide,isNoBall,noBallReasonId,isByes,isLegByes,isNewBall,isReferred,runsByes,runsWide,runsLegByes,isAppeal,battingFeetId,battingConnectionId,battingShotTypeId,bowlingFromId,bowlingTypeId,bowlingHandId,bowlingDetailId,fieldingPosition,lengthTypeId,lineTypeId,isWicket,dismissalTypeId,dismissedByPlayer,shotAngle,shotMagnitude,referralOutcomeId,outcomeId,appealDismissalTypeId,isDroppedCatch,droppedBy
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Devon Conway,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,0,2,TRUE,0,0,0,1,FALSE,FALSE,Null,FALSE,TRUE,FALSE,FALSE,0,0,1,FALSE,DownTheTrack,HitPad,Flick,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Mohammed Shami,,Right,Left,0,3,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,BackwardDefensive,Over,Fast,Right,NoMovement,Silly Mid Off,LengthBall,OutsideOff,FALSE,,,244,50,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Mohammed Shami,,Right,Left,0,4,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Worked,Over,Fast,Right,NoMovement,Mid On,LengthBall,OffStump,FALSE,,,297,93,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Devon Conway,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,0,5,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,BackwardDefensive,Round,Fast,Right,NoMovement,Bowler,LengthBall,OutsideOff,FALSE,,,270,40,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Devon Conway,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,0,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,Missed,Pushed,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,,Right,Left,1,1,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,WellTimed,Flick,Over,Fast,Right,NoMovement,Deep Mid Wicket,BackOfALength,OutsideOff,FALSE,,,327,208,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,,Right,Left,1,2,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,ForwardDefensive,Over,Fast,Right,NoMovement,Bowler,LengthBall,OutsideOff,FALSE,,,270,40,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,,Right,Left,1,3,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Right,NoMovement,Deep Cover,LengthBall,OutsideOff,FALSE,,,203,189,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,,Right,Left,1,4,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Worked,Over,Fast,Right,NoMovement,Mid On,LengthBall,OutsideOff,FALSE,,,297,91,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Devon Conway,Ruturaj Gaikwad,Hardik Pandya,,Left,Right,1,5,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Dropped,Over,Fast,Right,NoMovement,Third Slip,LengthBall,DownLeg,FALSE,,,45,50,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,,Right,Left,1,6,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,InsideEdge,Drive,Over,Fast,Right,OffCutter,Silly Mid On,LengthBall,OutsideOff,FALSE,,,299,55,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Devon Conway,Mohammed Shami,,Right,Left,2,1,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,ThickEdge,Drive,Over,Fast,Right,NoMovement,Third Man,LengthBall,OutsideOff,FALSE,,,135,136,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Devon Conway,Ruturaj Gaikwad,Mohammed Shami,Devon Conway,Left,Right,2,2,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,Missed,Drive,Round,Fast,Right,NoMovement,,LengthBall,OutsideOff,TRUE,Bowled,,0,0,NotReferred,Out1stUmpire,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,2,3,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,ForwardDefensive,Round,Fast,Right,NoMovement,Short Mid Wicket,LengthBall,OutsideOff,FALSE,,,224,50,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,2,4,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,Missed,Drive,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,2,5,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,ForwardDefensive,Round,Fast,Right,NoMovement,Silly Mid Off,LengthBall,OutsideOff,FALSE,,,303,51,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,2,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,InsideEdge,Drive,Round,Fast,Right,NoMovement,Short Fine Leg,BackOfALength,OutsideOff,FALSE,,,127,67,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Moeen Ali,Josh Little,,Right,Left,3,1,TRUE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,Middled,Pull,Over,Fast,Left,NoMovement,Fine Leg,Short,DownLeg,FALSE,,,43,179,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Moeen Ali,Josh Little,,Right,Left,3,2,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Left,AwaySwinger,Deep Point,LengthBall,OutsideOff,FALSE,,,183,205,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Moeen Ali,Josh Little,,Right,Left,3,3,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,Fast,Left,NoMovement,Long Off,LengthBall,LegStump,FALSE,,,247,141,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Josh Little,,Left,Right,3,4,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,MisTimed,Drive,Over,Fast,Left,NoMovement,Silly Mid Off,LengthBall,OutsideOff,FALSE,,,296,40,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Josh Little,,Left,Right,3,5,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,MisTimed,Drive,Over,Fast,Left,NoMovement,Deep Cover,LengthBall,OutsideOff,FALSE,,,344,199,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Josh Little,,Left,Right,3,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,Fast,Left,NoMovement,Point,LengthBall,OutsideOff,FALSE,,,357,83,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Moeen Ali,Mohammed Shami,,Right,Left,4,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,Fast,Right,NoMovement,Short Extra Cover,LengthBall,OutsideOff,FALSE,,,218,53,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Moeen Ali,Mohammed Shami,,Right,Left,4,2,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Worked,Over,Fast,Right,InSwinger,Mid On,LengthBall,OutsideOff,FALSE,,,300,86,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,4,3,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Round,Fast,Right,NoMovement,Deep Extra Cover,LengthBall,OutsideOff,FALSE,,,324,211,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,4,4,TRUE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,Middled,Drive,Round,Fast,Right,NoMovement,Long Off,HalfVolley,OutsideOff,FALSE,,,304,214,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,4,4,TRUE,0,0,1,1,FALSE,TRUE,OverWaistHeight,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,NoMovement,Missed,UpperCut,Round,Fast,Right,NoMovement,Wicketkeeper,Beamer,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,4,5,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,WellTimed,Pull,Round,Fast,Right,NoMovement,Deep Mid Wicket,BackOfALength,OutsideOff,FALSE,,,219,203,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Mohammed Shami,,Left,Right,4,6,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BacksAway,None,Flick,Round,Fast,Right,NoMovement,Deep Backward Square Leg,LengthBall,MiddleStump,FALSE,,,164,143,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Rashid Khan,,Left,Right,5,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FrontFoot,InsideEdge,SlogSweep,Over,LegSpin,Right,LegSpinner,Short Leg,LengthBall,MiddleStump,FALSE,,,204,18,NotReferred,NotOut2ndUmpire,Lbw,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Rashid Khan,,Left,Right,5,2,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,DownTheTrack,MisTimed,Slog,Over,LegSpin,Right,Googly,Mid Off,LengthBall,DownLeg,FALSE,,,299,95,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Rashid Khan,,Left,Right,5,3,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,TRUE,0,0,0,TRUE,FrontFoot,HitPad,Sweep,Over,LegSpin,Right,LegSpinner,Bowler,LengthBall,DownLeg,FALSE,,,270,40,NotOutReviewRetained,Out2ndUmpire,Lbw,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Rashid Khan,,Left,Right,5,4,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,DownTheTrack,Middled,Slog,Over,LegSpin,Right,Googly,Long On,LengthBall,DownLeg,FALSE,,,267,194,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Moeen Ali,Ruturaj Gaikwad,Rashid Khan,Moeen Ali,Left,Right,5,5,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BacksAway,OutsideEdge,Drive,Over,LegSpin,Right,LegSpinner,Wicketkeeper,LengthBall,OutsideOff,TRUE,Caught,Wriddhiman Saha,90,48,NotReferred,Out2ndUmpire,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ben Stokes,Ruturaj Gaikwad,Rashid Khan,,Left,Right,5,6,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Pushed,Over,LegSpin,Right,LegSpinner,Mid Off,LengthBall,MiddleStump,FALSE,,,289,84,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ben Stokes,Ruturaj Gaikwad,Hardik Pandya,,Left,Right,6,1,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Worked,Over,Fast,Right,NoMovement,Short Mid Wicket,LengthBall,DownLeg,FALSE,,,220,53,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ben Stokes,Ruturaj Gaikwad,Hardik Pandya,,Left,Right,6,2,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,BackwardDefensive,Over,Fast,Right,NoMovement,Silly Point,BackOfALength,DownLeg,FALSE,,,348,20,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ben Stokes,Hardik Pandya,,Right,Left,6,3,FALSE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Right,NoMovement,Deep Extra Cover,LengthBall,OutsideOff,FALSE,,,218,199,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ben Stokes,Hardik Pandya,,Right,Left,6,4,FALSE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Right,NoMovement,Deep Extra Cover,LengthBall,OutsideOff,FALSE,,,219,201,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ben Stokes,Hardik Pandya,,Right,Left,6,5,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,Fast,Right,NoMovement,Mid Off,LengthBall,OutsideOff,FALSE,,,240,89,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ben Stokes,Hardik Pandya,,Right,Left,6,6,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Dropped,Over,Fast,Right,NoMovement,Short Extra Cover,BackOfALength,OutsideOff,FALSE,,,215,50,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ben Stokes,Ruturaj Gaikwad,Rashid Khan,,Left,Right,7,1,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,LegSpin,Right,Googly,Long On,LengthBall,MiddleStump,FALSE,,,247,149,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ben Stokes,Rashid Khan,,Right,Left,7,2,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,LegSpin,Right,Googly,Deep Mid Wicket,LengthBall,OutsideOff,FALSE,,,329,150,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ben Stokes,Ruturaj Gaikwad,Rashid Khan,,Left,Right,7,3,FALSE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BacksAway,WellTimed,Drive,Over,LegSpin,Right,Googly,Long Off,HalfVolley,OutsideOff,FALSE,,,277,192,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ben Stokes,Ruturaj Gaikwad,Rashid Khan,Ben Stokes,Left,Right,7,4,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,OutsideEdge,Drive,Over,LegSpin,Right,LegSpinner,Wicketkeeper,LengthBall,OutsideOff,TRUE,Caught,Wriddhiman Saha,90,48,NotReferred,Out2ndUmpire,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ambati Rayudu,Ruturaj Gaikwad,Rashid Khan,,Right,Right,7,5,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,LegSpin,Right,Googly,Mid On,BackOfALength,OutsideOff,FALSE,,,301,98,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Rashid Khan,,Right,Right,7,6,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,LegSpin,Right,Googly,Deep Mid Wicket,LengthBall,OutsideOff,FALSE,,,329,149,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Alzarri Joseph,,Right,Right,8,1,FALSE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Flick,Over,Fast,Right,NoMovement,Deep Backward Square Leg,LengthBall,OffStump,FALSE,,,21,183,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Alzarri Joseph,,Right,Right,8,2,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,WellTimed,Drive,Over,Fast,Right,NoMovement,Backward Point,BackOfALength,OutsideOff,FALSE,,,159,77,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Alzarri Joseph,,Right,Right,8,3,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,MisTimed,Worked,Over,Fast,Right,NoMovement,Silly Mid On,BackOfALength,OutsideOff,FALSE,,,302,52,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Alzarri Joseph,,Right,Right,8,4,FALSE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,Middled,Pull,Over,Fast,Right,NoMovement,Deep Backward Square Leg,BackOfALength,OutsideOff,FALSE,,,20,194,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Alzarri Joseph,,Right,Right,8,5,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Steer,Over,Fast,Right,NoMovement,Short Third Man,BackOfALength,OutsideOff,FALSE,,,130,88,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ruturaj Gaikwad,Ambati Rayudu,Alzarri Joseph,,Right,Right,8,6,FALSE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,Middled,Slog,Over,Fast,Right,NoMovement,Fine Leg,LengthBall,OutsideOff,FALSE,,,50,209,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ambati Rayudu,Ruturaj Gaikwad,Rashid Khan,,Right,Right,9,1,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,LegSpin,Right,Googly,Silly Mid On,LengthBall,OutsideOff,FALSE,,,298,62,NotReferred,Null,NotOut,FALSE,
16497,31-03-2023,"Narendra Modi Stadium, Ahmedabad",,TRUE,1,Chennai Super Kings,Gujarat Titans,Ambati Rayudu,Ruturaj Gaikwad,Rashid Khan,,Right,Right,9,2,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Cut,Over,LegSpin,Right,Googly,Deep Backward Point,LengthBall,OutsideOff,FALSE,,,171,142,NotReferred,Null,NotOut,FALSE,
